CustomerKey;Nome;Sobrenome;Nome Completo;Genero;DatPrimeiraCompra;Cidade do Cliente
15639;Melanie;Coleman;Melanie Coleman;Feminino;2020-04-06;Caloundra
15640;Gary;Gomez;Gary Gomez;Masculino;2020-01-28;Caloundra
15641;Marco;Sara;Marco Sara;Masculino;2020-04-22;Cranbourne
15642;Cara;Gao;Cara Gao;Feminino;2019-10-31;Melbourne
15643;Omar;Raji;Omar Raji;Masculino;2019-10-30;Rhodes
15644;Savannah;Gonzalez;Savannah Gonzalez;Feminino;2019-11-11;Goulburn
15645;Javier;Gill;Javier Gill;Masculino;2019-11-02;Newcastle
15646;Emma;Kelly;Emma Kelly;Feminino;2019-11-15;Hobart
15647;Dawn;He;Dawn He;Feminino;2019-11-06;Gold Coast
15648;Edgar;Gonzalez;Edgar Gonzalez;Masculino;2019-10-28;Geelong
15649;Melinda;Jimenez;Melinda Jimenez;Feminino;2019-02-10;Paderborn
15650;Ronnie;Li;Ronnie Li;Masculino;2020-12-14;Saint Germain en Laye
15651;Ann;Lopez;Ann Lopez;Feminino;2019-08-13;Morangis
15652;Barbara;Wang;Barbara Wang;Feminino;2018-11-17;Berks
15653;Gerald;Madan;Gerald Madan;Masculino;2018-11-09;London
15654;Levi;Fernandez;Levi Fernandez;Masculino;2020-06-10;Paris
15655;Deanna;Gomez;Deanna Gomez;Feminino;2019-02-22;Essen
15656;Darryl;Zhao;Darryl Zhao;Masculino;2019-02-10;Sulzbach Taunus
15657;Marcus;Hayes;Marcus Hayes;Masculino;2018-11-05;Warrington
15658;Victoria;Rogers;Victoria Rogers;Feminino;2020-09-01;Metz
15659;Angela;Rivera;Angela Rivera;Feminino;2019-02-16;Darmstadt
15660;April;Jai;April Jai;Feminino;2018-12-17;London
15661;Brandon;Robinson;Brandon Robinson;Masculino;2018-12-06;Stoke-on-Trent
15662;Megan;Richardson;Megan Richardson;Feminino;2018-12-06;York
15663;Mandy;Chen;Mandy Chen;Feminino;2019-08-18;Paris
15664;Jill;Vazquez;Jill Vazquez;Feminino;2019-02-01;Offenbach
15665;Kristi;Sai;Kristi Sai;Feminino;2019-08-13;Paris
15666;Bianca;Liang;Bianca Liang;Feminino;2019-08-20;Lieusaint
15667;Hector;Ramos;Hector Ramos;Masculino;2019-01-29;Paderborn
15668;Erick;Fernandez;Erick Fernandez;Masculino;2018-12-24;Watford
15669;Paul;Suurs;Paul Suurs;Feminino;2018-12-08;York
15670;Sergio;Sánchez;Sergio Sánchez;Masculino;2020-12-17;Orleans
15671;Lawrence;Torres;Lawrence Torres;Masculino;2020-02-28;Liverpool
15672;Kelvin;Nara;Kelvin Nara;Masculino;2020-12-24;Paderborn
15673;Jon;Goel;Jon Goel;Masculino;2020-04-10;Versailles
15674;Tommy;Raheem;Tommy Raheem;Masculino;2019-03-13;Erlangen
15675;Jay;Alonso;Jay Alonso;Masculino;2019-03-09;Hof
15676;Todd;Wang;Todd Wang;Masculino;2019-08-24;Tremblay-en-France
15677;Alyssa;Bradley;Alyssa Bradley;Feminino;2019-09-27;Bobigny
15678;Susan;Zhou;Susan Zhou;Feminino;2019-09-08;Morangis
15679;Robert;Patterson;Robert Patterson;Masculino;2020-05-11;Roubaix
15680;Tasha;She;Tasha She;Feminino;2020-07-05;Neunkirchen
15681;Emma;Gonzales;Emma Gonzales;Feminino;2020-02-01;Oxford
15682;Heidi;Garcia;Heidi Garcia;Feminino;2021-01-11;Bonn
15683;Jessie;Carlson;Jessie Carlson;Feminino;2020-03-13;Braunschweig
15684;Tyrone;Suarez;Tyrone Suarez;Masculino;2019-03-09;Kiel
15685;Robin;Vazquez;Robin Vazquez;Feminino;2019-03-25;Offenbach
15686;Pedro;Vazquez;Pedro Vazquez;Masculino;2020-02-26;London
15687;Jay;Suri;Jay Suri;Masculino;2019-09-14;Les Ulis
15688;Chase;Gray;Chase Gray;Masculino;2019-09-08;Paris
15689;Stacey;Wang;Stacey Wang;Feminino;2020-05-04;Leipzig
15690;Clifford;Perez;Clifford Perez;Masculino;2020-10-21;Runcorn
15691;Julian;Henderson;Julian Henderson;Masculino;2018-12-27;Watford
15692;Ryan;Garcia;Ryan Garcia;Masculino;2018-11-30;Oxford
15693;Isabel;Barnes;Isabel Barnes;Feminino;2019-03-28;Darmstadt
15694;Stephanie;Diaz;Stephanie Diaz;Feminino;2020-09-15;Cheltenham
15695;Bruce;Gomez;Bruce Gomez;Masculino;2018-11-29;Newcastle upon Tyne
15696;Damien;Sun;Damien Sun;Masculino;2020-06-27;Pantin
15697;Julia;Morris;Julia Morris;Feminino;2019-03-16;Ingolstadt
15698;Susan;Wang;Susan Wang;Feminino;2020-11-11;Werne
15699;Jonathon;Hernandez;Jonathon Hernandez;Masculino;2019-01-05;Woolston
15700;Eugene;Guo;Eugene Guo;Masculino;2019-09-27;Paris
15701;Jillian;Kapoor;Jillian Kapoor;Feminino;2020-03-29;Cheltenham
15702;Ruth;Mehta;Ruth Mehta;Feminino;2019-01-09;High Wycombe
15703;Alison;Chande;Alison Chande;Feminino;2020-01-28;Bonn
15704;Peter;Luo;Peter Luo;Masculino;2020-08-19;München
15705;Gabriel;Simmons;Gabriel Simmons;Masculino;2020-05-20;Erlangen
15706;Tina;Arthur;Tina Arthur;Feminino;2020-03-12;Saint Ouen
15707;Robin;Rubio;Robin Rubio;Feminino;2020-09-12;Ingolstadt
15708;Nina;Jai;Nina Jai;Feminino;2020-02-23;München
15709;Chelsea;Prasad;Chelsea Prasad;Feminino;2020-03-24;Colombes
15710;Brandy;Rana;Brandy Rana;Feminino;2019-09-02;Villeneuve-d'Ascq
15711;Jeffery;Liang;Jeffery Liang;Masculino;2020-05-21;Cambridge
15712;Whitney;Chandra;Whitney Chandra;Feminino;2020-07-11;London
15713;Hannah;Lee;Hannah Lee;Feminino;2020-11-08;Runcorn
15714;Bethany;Pal;Bethany Pal;Feminino;2020-10-09;Boulogne-Billancourt
15715;Isabella;Adams;Isabella Adams;Feminino;2020-07-29;Townsville
15716;Roy;Madan;Roy Madan;Masculino;2019-11-19;Hawthorne
15717;Alexia;Henderson;Alexia Henderson;Feminino;2019-11-11;Sydney
15718;Heather;Lin;Heather Lin;Feminino;2020-09-16;Darlinghurst
15719;Lacey;Liang;Lacey Liang;Feminino;2019-11-23;Silverwater
15720;Jaime;Ramos;Jaime Ramos;Feminino;2020-02-10;Malabar
15721;Cara;Guo;Cara Guo;Feminino;2020-06-17;Warrnambool
15722;Angela;Jenkins;Angela Jenkins;Feminino;2019-11-18;Bendigo
15723;Kate;Deng;Kate Deng;Feminino;2019-11-08;North Ryde
15724;Roger;She;Roger She;Masculino;2019-11-04;Caloundra
15725;Trevor;Price;Trevor Price;Masculino;2019-11-21;Wollongong
15726;Faith;Barnes;Faith Barnes;Feminino;2019-11-07;Hervey Bay
15727;Alisha;Zeng;Alisha Zeng;Feminino;2020-05-09;Matraville
15728;Keith;Sharma;Keith Sharma;Masculino;2020-03-08;Cranbourne
15729;Mayra;Suri;Mayra Suri;Feminino;2019-12-27;Bendigo
15730;Philip;Dominguez;Philip Dominguez;Masculino;2020-08-19;Coffs Harbour
15731;Corey;Chavez;Corey Chavez;Masculino;2020-03-26;Wollongong
15732;Sandra;Zhu;Sandra Zhu;Feminino;2019-12-12;St. Leonards
15733;Leslie;Ramos;Leslie Ramos;Feminino;2019-12-08;Rockhampton
15734;Alicia;Lal;Alicia Lal;Feminino;2019-12-25;Wollongong
15735;Lori;Blanco;Lori Blanco;Feminino;2020-06-21;Darlinghurst
15736;Sheena;Raje;Sheena Raje;Feminino;2020-11-07;Beverly Hills
15737;Alexander;Robinson;Alexander Robinson;Masculino;2019-09-02;Lynnwood
15738;Abigail;Miller;Abigail Miller;Feminino;2020-12-16;Torrance
15739;Garrett;Rogers;Garrett Rogers;Masculino;2019-08-28;Santa Monica
15740;Johnny;Kumar;Johnny Kumar;Masculino;2020-09-18;Beaverton
15741;Isabella;Allen;Isabella Allen;Feminino;2020-10-20;Woodland Hills
15742;Grace;Thompson;Grace Thompson;Feminino;2020-02-16;Palo Alto
15743;Chloe;Thompson;Chloe Thompson;Feminino;2020-11-24;Kirkland
15744;Angela;Gray;Angela Gray;Feminino;2020-08-16;Edmonds
15745;Julian;Hayes;Julian Hayes;Masculino;2020-08-30;Bellingham
15746;Emily;Walker;Emily Walker;Feminino;2020-12-03;Lynnwood
15747;Evan;Nelson;Evan Nelson;Masculino;2020-09-05;Chula Vista
15748;Austin;Jenkins;Austin Jenkins;Masculino;2020-05-29;N. Vancouver
15749;Grace;Brown;Grace Brown;Feminino;2021-01-17;Bremerton
15750;Kaitlin;Martinez;Kaitlin Martinez;Feminino;2019-09-08;Bellflower
15751;Kristen;Xu;Kristen Xu;Feminino;2019-12-21;Bendigo
15752;Bobby;Rodriguez;Bobby Rodriguez;Masculino;2019-12-08;Newcastle
15753;Margaret;Li;Margaret Li;Feminino;2019-12-09;Townsville
15754;Crystal;Xu;Crystal Xu;Feminino;2019-12-04;North Ryde
15755;Connor;Flores;Connor Flores;Masculino;2019-12-24;Sunbury
15756;Kari;Gutierrez;Kari Gutierrez;Feminino;2019-12-25;Cloverdale
15757;Edwin;Ferrier;Edwin Ferrier;Masculino;2019-12-24;Cloverdale
15758;Arturo;Andersen;Arturo Andersen;Masculino;2021-01-05;South Melbourne
15759;Erin;Brooks;Erin Brooks;Feminino;2020-03-21;Beaverton
15760;Richard;James;Richard James;Masculino;2020-03-23;N. Vancouver
15761;Xavier;Thompson;Xavier Thompson;Masculino;2020-10-03;Newton
15762;Garrett;Stewart;Garrett Stewart;Masculino;2020-06-25;Oak Bay
15763;Xavier;Young;Xavier Young;Masculino;2019-09-08;Walla Walla
15764;Louis;Guo;Louis Guo;Masculino;2019-12-07;Warrnambool
15765;Gilbert;Deng;Gilbert Deng;Masculino;2019-12-22;Bendigo
15766;Priscilla;Black;Priscilla Black;Feminino;2020-01-29;Melton
15767;George;Prasad;George Prasad;Masculino;2019-12-21;Seaford
15768;Victoria;Walker;Victoria Walker;Feminino;2019-10-05;Lakewood
15769;Kelly;Coleman;Kelly Coleman;Feminino;2019-10-05;Lemon Grove
15770;Xavier;Brooks;Xavier Brooks;Masculino;2019-10-12;Spring Valley
15771;Maria;Diaz;Maria Diaz;Feminino;2019-10-23;Lebanon
15772;Christopher;Anderson;Christopher Anderson;Masculino;2020-07-19;San Gabriel
15773;Dylan;Jenkins;Dylan Jenkins;Masculino;2020-07-27;Lincoln Acres
15774;Natalie;Kelly;Natalie Kelly;Feminino;2020-04-08;Redmond
15775;Michelle;Ward;Michelle Ward;Feminino;2020-08-17;Bellingham
15776;Jesse;Mitchell;Jesse Mitchell;Masculino;2020-05-26;Newport Beach
15777;Brianna;Smith;Brianna Smith;Feminino;2020-04-20;Seattle
15778;José;Miller;José Miller;Masculino;2019-10-21;Everett
15779;Jackson;Hayes;Jackson Hayes;Masculino;2020-05-21;Bremerton
15780;Claudia;McDonald;Claudia McDonald;Feminino;2019-10-10;Burbank
15781;Blake;Evans;Blake Evans;Masculino;2019-10-17;San Francisco
15782;Katelyn;Collins;Katelyn Collins;Feminino;2020-12-15;Yakima
15783;David;Alexander;David Alexander;Masculino;2020-07-10;Hobart
15784;Rebekah;Vazquez;Rebekah Vazquez;Feminino;2019-12-14;Rockhampton
15785;Edwin;Zhang;Edwin Zhang;Masculino;2019-11-29;Melton
15786;Marshall;Andersen;Marshall Andersen;Masculino;2019-12-27;Geelong
15787;Cynthia;Gonzalez;Cynthia Gonzalez;Feminino;2020-04-26;St. Leonards
15788;Barbara;Li;Barbara Li;Feminino;2019-12-17;Melbourne
15789;Steve;Schmidt;Steve Schmidt;Feminino;2019-12-01;Rockhampton
15790;Colin;Xu;Colin Xu;Masculino;2019-12-12;Hobart
15791;Megan;Long;Megan Long;Feminino;2020-03-11;Sydney
15792;Ernest;Zhou;Ernest Zhou;Masculino;2019-12-03;Perth
15793;Renee;Navarro;Renee Navarro;Feminino;2019-12-17;Coffs Harbour
15794;Tonya;Chander;Tonya Chander;Feminino;2020-03-23;Rockhampton
15795;Diane;Munoz;Diane Munoz;Feminino;2020-04-13;Springwood
15796;Edward;Hayes;Edward Hayes;Masculino;2020-12-24;Sunbury
15797;Isaac;Cox;Isaac Cox;Masculino;2019-11-29;Wollongong
15798;Anne;Munoz;Anne Munoz;Feminino;2020-04-12;Cranbourne
15799;Victoria;Anderson;Victoria Anderson;Feminino;2019-12-12;Bendigo
15800;Alberto;Serrano;Alberto Serrano;Masculino;2019-11-29;Lane Cove
15801;Katrina;Shen;Katrina Shen;Feminino;2019-12-26;East Brisbane
15802;Bridget;Kumar;Bridget Kumar;Feminino;2019-12-24;Rhodes
15803;Bradley;Goel;Bradley Goel;Masculino;2020-07-28;Melbourne
15804;Brittney;Liu;Brittney Liu;Feminino;2020-12-12;Newcastle
15805;Dawn;Lin;Dawn Lin;Feminino;2020-12-09;Springwood
15806;Devin;Allen;Devin Allen;Masculino;2020-02-26;Wollongong
15807;Scot;Schulte;Scot Schulte;Masculino;2020-03-31;Matraville
15808;Natasha;Blanco;Natasha Blanco;Feminino;2019-12-03;Warrnambool
15809;Christian;Sharma;Christian Sharma;Masculino;2020-02-22;Port Macquarie
15810;Regina;Kapoor;Regina Kapoor;Feminino;2020-04-07;Seaford
15811;Barbara;Schultz;Barbara Schultz;Masculino;2020-04-06;Silverwater
15812;Logan;Allen;Logan Allen;Masculino;2020-05-20;Gold Coast
15813;Julian;Diaz;Julian Diaz;Masculino;2020-09-12;Redwood City
15814;Monica;Subram;Monica Subram;Feminino;2020-10-10;Burlingame
15815;Nicole;Price;Nicole Price;Feminino;2020-04-19;Langford
15816;Victoria;Miller;Victoria Miller;Feminino;2020-02-21;Haney
15817;Chloe;Alexander;Chloe Alexander;Feminino;2020-05-13;Beaverton
15818;Stanley;Perez;Stanley Perez;Masculino;2020-12-15;Bellingham
15819;Savannah;Cox;Savannah Cox;Feminino;2020-09-10;Puyallup
15820;Chase;Ward;Chase Ward;Masculino;2020-02-02;Issaquah
15821;Logan;Anderson;Logan Anderson;Masculino;2020-02-03;West Covina
15822;Damien;Zhu;Damien Zhu;Masculino;2020-06-22;Findon
15823;Sharon;Tang;Sharon Tang;Feminino;2020-05-15;Bendigo
15824;Lindsay;Kumar;Lindsay Kumar;Feminino;2020-03-16;Colma
15825;Angela;Simmons;Angela Simmons;Feminino;2021-01-14;Seattle
15826;Marissa;Price;Marissa Price;Feminino;2020-02-16;Metchosin
15827;Danielle;Ward;Danielle Ward;Feminino;2019-10-19;Edmonds
15828;Robyn;Ramos;Robyn Ramos;Feminino;2020-05-02;Findon
15829;Devin;Diaz;Devin Diaz;Masculino;2020-05-03;Melbourne
15830;Naomi;Alonso;Naomi Alonso;Feminino;2019-12-20;Matraville
15831;Omar;He;Omar He;Masculino;2019-12-05;North Sydney
15832;Manuel;Martinez;Manuel Martinez;Masculino;2019-12-24;Cloverdale
15833;Tabitha;Kovar;Tabitha Kovar;Feminino;2019-12-10;South Melbourne
15834;Rebecca;Green;Rebecca Green;Feminino;2019-10-14;Walla Walla
15835;Marcus;Smith;Marcus Smith;Masculino;2020-12-06;Downey
15836;Devin;Jackson;Devin Jackson;Masculino;2020-10-14;National City
15837;Julia;Johnston;Julia Johnston;Feminino;2020-07-15;Bremerton
15838;Julia;Taylor;Julia Taylor;Feminino;2020-04-29;Fremont
15839;William;Taylor;William Taylor;Masculino;2020-05-06;Santa Monica
15840;Natalie;Peterson;Natalie Peterson;Feminino;2019-10-04;W. Linn
15841;Luis;Shan;Luis Shan;Masculino;2019-10-12;Los Angeles
15842;Haley;Gray;Haley Gray;Feminino;2019-10-14;Spokane
15843;Caleb;Wright;Caleb Wright;Masculino;2019-10-18;Yakima
15844;Megan;Brown;Megan Brown;Feminino;2019-10-21;Grossmont
15845;Mackenzie;Carter;Mackenzie Carter;Feminino;2019-10-22;Milwaukie
15846;Julian;Flores;Julian Flores;Masculino;2020-07-11;Metchosin
15847;Edward;White;Edward White;Masculino;2020-05-14;Westminster
15848;Gabrielle;Hernandez;Gabrielle Hernandez;Feminino;2020-12-27;Portland
15849;Destiny;Kelly;Destiny Kelly;Feminino;2020-06-13;Spokane
15850;Rachel;Bradley;Rachel Bradley;Feminino;2020-07-05;Victoria
15851;Taylor;Anderson;Taylor Anderson;Feminino;2019-09-28;Everett
15852;Oscar;Henderson;Oscar Henderson;Masculino;2019-10-18;Santa Cruz
15853;Jasmine;Brown;Jasmine Brown;Feminino;2020-06-27;Mill Valley
15854;Miranda;Wood;Miranda Wood;Feminino;2020-06-13;Downey
15855;Noah;Jones;Noah Jones;Masculino;2020-09-30;Santa Cruz
15856;Luis;Gonzales;Luis Gonzales;Masculino;2020-01-28;Langford
15857;Isabella;White;Isabella White;Feminino;2020-10-23;Chula Vista
15858;Jonathan;Parker;Jonathan Parker;Masculino;2020-07-22;Concord
15859;Abigail;Ramirez;Abigail Ramirez;Feminino;2020-04-22;Victoria
15860;Joe;Moreno;Joe Moreno;Masculino;2019-10-01;Bellingham
15861;Damien;Zhao;Damien Zhao;Masculino;2020-02-01;Berkeley
15862;Sriniwa;Narayanan;Sriniwa Narayanan;Feminino;2019-10-15;Burbank
15863;Adam;Scott;Adam Scott;Masculino;2020-04-06;Metchosin
15864;Lauren;Bailey;Lauren Bailey;Feminino;2020-05-08;Vancouver
15865;Isabel;Price;Isabel Price;Feminino;2019-10-22;Palo Alto
15866;Abigail;White;Abigail White;Feminino;2020-03-14;N. Vancouver
15867;Victoria;White;Victoria White;Feminino;2020-12-13;Puyallup
15868;Caleb;Lal;Caleb Lal;Masculino;2020-05-19;Sooke
15869;Alexandra;Hall;Alexandra Hall;Feminino;2020-03-05;Port Orchard
15870;Zoe;Howard;Zoe Howard;Feminino;2020-05-18;Corvallis
15871;Ryan;Jai;Ryan Jai;Masculino;2020-03-29;Puyallup
15872;Gabriella;Gonzalez;Gabriella Gonzalez;Feminino;2020-11-02;Victoria
15873;Hailey;Richardson;Hailey Richardson;Feminino;2019-10-24;Grossmont
15874;Samuel;Martin;Samuel Martin;Masculino;2020-02-27;Sooke
15875;Devin;Morris;Devin Morris;Masculino;2020-04-08;Santa Monica
15876;Eduardo;Turner;Eduardo Turner;Masculino;2020-07-10;Metchosin
15877;Jordan;Perez;Jordan Perez;Masculino;2020-12-26;Berkeley
15878;Kevin;Flores;Kevin Flores;Masculino;2020-03-11;Oak Bay
15879;Tyler;Wilson;Tyler Wilson;Masculino;2020-04-06;Sooke
15880;Patrick;Bailey;Patrick Bailey;Masculino;2020-03-16;Spokane
15881;Destiny;Williams;Destiny Williams;Feminino;2020-03-08;Newton
15882;Maurice;Xie;Maurice Xie;Masculino;2019-09-28;Beaverton
15883;Tristan;Coleman;Tristan Coleman;Masculino;2020-04-04;Coronado
15884;Dakota;Bradley;Dakota Bradley;Masculino;2020-05-07;Daly City
15885;Garrett;Sanchez;Garrett Sanchez;Masculino;2019-10-30;Sedro Woolley
15886;Matthew;Brown;Matthew Brown;Masculino;2019-11-24;Lemon Grove
15887;Deanna;Vazquez;Deanna Vazquez;Feminino;2020-12-25;Bremerton
15888;Amanda;Richardson;Amanda Richardson;Feminino;2019-11-27;Marysville
15889;Robert;Wright;Robert Wright;Masculino;2020-07-19;Haney
15890;James;Russell;James Russell;Masculino;2019-11-20;Downey
15891;Jordan;Lopez;Jordan Lopez;Masculino;2020-12-26;La Jolla
15892;Pamela;Srini;Pamela Srini;Feminino;2019-10-28;Ballard
15893;Yolanda;Xu;Yolanda Xu;Feminino;2019-11-10;Bellingham
15894;Joanna;Gutierrez;Joanna Gutierrez;Feminino;2020-04-05;Bellingham
15895;Sophia;Parker;Sophia Parker;Feminino;2020-06-24;El Cajon
15896;Samuel;Jones;Samuel Jones;Masculino;2020-09-04;Palo Alto
15897;Haley;Cooper;Haley Cooper;Feminino;2019-11-04;Woodland Hills
15898;Isaiah;Gonzalez;Isaiah Gonzalez;Masculino;2020-11-05;Yakima
15899;Ian;James;Ian James;Masculino;2019-11-20;Santa Monica
15900;Wyatt;Roberts;Wyatt Roberts;Masculino;2020-03-08;Haney
15901;Taylor;Bryant;Taylor Bryant;Feminino;2019-11-02;Everett
15902;Robert;Diaz;Robert Diaz;Masculino;2019-11-02;Port Orchard
15903;Abigail;Barnes;Abigail Barnes;Feminino;2019-11-27;Berkeley
15904;Janice;Bennett;Janice Bennett;Feminino;2019-11-15;Chula Vista
15905;Taylor;Taylor;Taylor Taylor;Feminino;2020-07-12;Langley
15906;Kaitlyn;Lewis;Kaitlyn Lewis;Feminino;2020-07-11;Sooke
15907;Steven;Bailey;Steven Bailey;Masculino;2020-10-01;Yakima
15908;David;Wilson;David Wilson;Masculino;2019-11-26;Imperial Beach
15909;Cassidy;Ross;Cassidy Ross;Feminino;2019-11-21;Lakewood
15910;Caleb;Hughes;Caleb Hughes;Masculino;2020-03-22;San Carlos
15911;Maria;Baker;Maria Baker;Feminino;2020-10-07;Bremerton
15912;Mya;Simmons;Mya Simmons;Feminino;2020-06-06;Santa Monica
15913;Antonio;Hughes;Antonio Hughes;Masculino;2020-03-27;Newton
15914;Logan;Bryant;Logan Bryant;Masculino;2019-11-16;Puyallup
15915;Alex;Cox;Alex Cox;Masculino;2019-10-28;La Jolla
15916;Brandon;Walker;Brandon Walker;Masculino;2020-08-04;Royal Oak
15917;Emily;White;Emily White;Feminino;2020-08-18;Cliffside
15918;Roberto;Ruiz;Roberto Ruiz;Masculino;2019-11-02;Burien
15919;Rebekah;Prasad;Rebekah Prasad;Feminino;2020-08-03;Kirkby
15920;Colin;Wu;Colin Wu;Masculino;2019-09-26;Chatou
15921;Donald;Patel;Donald Patel;Masculino;2019-09-02;Chatou
15922;Roger;Kumar;Roger Kumar;Masculino;2020-02-16;High Wycombe
15923;Ricardo;Raje;Ricardo Raje;Masculino;2019-08-31;Lieusaint
15924;Omar;Wang;Omar Wang;Masculino;2019-09-14;Orleans
15925;Stanley;Subram;Stanley Subram;Masculino;2019-09-14;Versailles
15926;Donna;Deng;Donna Deng;Feminino;2019-03-01;Berlin
15927;Gilbert;Huang;Gilbert Huang;Masculino;2019-03-07;Berlin
15928;Priscilla;Pal;Priscilla Pal;Feminino;2019-03-22;Neunkirchen
15929;Karla;Raji;Karla Raji;Feminino;2019-01-10;Maidenhead
15930;Tiffany;He;Tiffany He;Feminino;2020-09-06;Paris
15931;Micah;Xu;Micah Xu;Masculino;2019-09-26;Verrieres Le Buisson
15932;Tabitha;Jimenez;Tabitha Jimenez;Feminino;2019-03-06;Sulzbach Taunus
15933;Clinton;Dominguez;Clinton Dominguez;Masculino;2019-01-23;Milton Keynes
15934;Nichole;Raji;Nichole Raji;Feminino;2019-11-20;Bellingham
15935;Amber;King;Amber King;Feminino;2020-04-18;Beaverton
15936;Abigail;Johnson;Abigail Johnson;Feminino;2020-11-01;Woodburn
15937;Grace;Lewis;Grace Lewis;Feminino;2019-10-29;Bellingham
15938;Sean;Collins;Sean Collins;Masculino;2020-10-25;Redmond
15939;Jennifer;Brown;Jennifer Brown;Feminino;2020-07-02;Tacoma
15940;Jack;Bryant;Jack Bryant;Masculino;2020-02-27;Woodburn
15941;Bailey;Brooks;Bailey Brooks;Feminino;2019-11-24;Fremont
15942;Lucas;Rodriguez;Lucas Rodriguez;Masculino;2020-07-08;Sooke
15943;Richard;Watson;Richard Watson;Masculino;2020-03-20;Victoria
15944;Damien;Lu;Damien Lu;Masculino;2019-11-05;Bremerton
15945;Alexandria;Kelly;Alexandria Kelly;Feminino;2020-07-31;Puyallup
15946;Wyatt;Wilson;Wyatt Wilson;Masculino;2020-04-22;Bellflower
15947;Michelle;Blue;Michelle Blue;Feminino;2020-08-30;Chula Vista
15948;Angela;Hughes;Angela Hughes;Feminino;2019-10-30;Lemon Grove
15949;Katherine;Green;Katherine Green;Feminino;2019-12-23;Mill Valley
15950;Erin;Peterson;Erin Peterson;Feminino;2020-10-09;Lebanon
15951;Jenna;Baker;Jenna Baker;Feminino;2020-04-21;Seattle
15952;Evan;Cooper;Evan Cooper;Masculino;2019-12-16;Sedro Woolley
15953;Julio;Moreno;Julio Moreno;Masculino;2019-12-05;Bellflower
15954;Marshall;Deng;Marshall Deng;Masculino;2019-12-16;Bellflower
15955;Neil;Ortega;Neil Ortega;Masculino;2020-06-09;Burlingame
15956;Ryan;Li;Ryan Li;Masculino;2020-11-27;Oakland
15957;Samuel;Ross;Samuel Ross;Masculino;2020-07-22;Redwood City
15958;Nicole;Ross;Nicole Ross;Feminino;2020-05-23;Burien
15959;Logan;Rodriguez;Logan Rodriguez;Masculino;2019-12-27;Redmond
15960;Brianna;Bryant;Brianna Bryant;Feminino;2020-12-25;Daly City
15961;Ashley;Walker;Ashley Walker;Feminino;2019-12-04;Santa Cruz
15962;Benjamin;Winter;Benjamin Winter;Masculino;2020-11-23;Portland
15963;Madison;Smith;Madison Smith;Feminino;2020-04-03;Puyallup
15964;Steven;Cox;Steven Cox;Masculino;2019-12-07;La Jolla
15965;Jennifer;Watson;Jennifer Watson;Feminino;2019-12-16;San Gabriel
15966;Natalie;Foster;Natalie Foster;Feminino;2020-08-30;Salem
15967;Dakota;Diaz;Dakota Diaz;Masculino;2020-05-15;Burien
15968;Edward;Gonzalez;Edward Gonzalez;Masculino;2019-12-16;Woodland Hills
15969;Sean;Murphy;Sean Murphy;Masculino;2019-11-30;Milwaukie
15970;Samuel;Thompson;Samuel Thompson;Masculino;2020-05-28;Beverly Hills
15971;Ryan;Jenkins;Ryan Jenkins;Masculino;2020-06-19;Kirkland
15972;Caitlin;Bailey;Caitlin Bailey;Feminino;2019-11-30;Burbank
15973;Christopher;Garcia;Christopher Garcia;Masculino;2020-12-03;Sedro Woolley
15974;Marcus;Green;Marcus Green;Masculino;2020-02-21;Langley
15975;Gabrielle;Collins;Gabrielle Collins;Feminino;2020-09-18;Bellingham
15976;Kristopher;Patel;Kristopher Patel;Masculino;2019-12-09;Bremerton
